Fund_id,Project_id,Donor_num,Cum_amount,Target_amount
101,53492251921948622YM98643,2593,66610.63,200000.00 
101,53337229979502404UF94469,126,3865.12,200000.00 
133,53276616400727927MN52827,200,5903.24,12000.00 
43,53317815467670805NF25687,196,1443.06,16632.00 
133,53263565811778581FK31919,222,2643.39,18000.00 
101,53726846901803433WX81037,100,954.49,200000.00 
149,53159016869644429TS21579,178,3342.57,500000.00 
101,53533873934273520CX59002,7653,130274.82,150000.00 
119,53709034441785123ZH70049,2174,38600,78400.00 
101,53583977776050594UT48825,48,463.5,100000.00 
6,53299788636455686UV47020,412,11325.82,17777.78 
46,53143393092508135FH92330,83,872.15,300000.00 
46,53378580656505684TE87819,938,34414.89,100000.00 
101,53125639706829851KJ45100,56,642.87,250000.00 
46,53517088203690695MG36738,127,5130.12,300000.00 
101,53249269089093745OC68532,27,203.33,200000.00 
46,53322522496995996BI48987,149,8105.01,330000.00 
101,53421237610723784ZN44767,55,545.52,250000.00 
46,53805464633501909OM67370,3191,32633.58,200000.00 
101,53224206650110638HM72924,378,10455.09,60000.00 
46,53197570187682389UO62715,326,10037.31,200000.00 
46,53395137144703146VH52694,195,5109.5,600000.00 
142,53848551430331399ZT42189,0,0,101700.00 
101,53572148962833283DY98086,44,286.33,100000.00 
101,53500433225166980PM34103,140,2150.04,150000.00 
46,53161953455148683PG28668,154,1948.93,300000.00 
46,53288612944335799MR21979,120,2635.96,200000.00 
46,53288823821477461TE51795,221,4348.84,200000.00 
43,53868390877858216RS91071,634,20085.17,105263.00 
116,53983544303631432EC13754,81,1629.3,150000.00 
46,53405277146388143XX27749,54,666.01,300000.00 
133,53595908955518308BW73603,13,49.81,2000.00 
133,53392756909250487JS27247,10,88.14,2000.00 
133,53448513723591838PM47572,11,32.82,2000.00 
133,53464828231768665TN48771,8,45.81,2000.00 
133,53952078559684325UT63462,9,155.82,2000.00 
133,53163555294347392BK42259,13,213.84,2000.00 
179,53118680302884920PC99298,17,218.72,20000.00 
101,53652647703899291GA88592,1755,57137.21,200000.00 
179,53538438562063280YW32651,44,564.38,20000.00 
46,53494653761566813PN66833,13,60.51,100000.00 
133,53959045164514236EA49776,12,208.81,2000.00 
46,53962905667286850CW60400,75,1921.43,150000.00 
299,53521743292449980SR39044,16,111.34,300000.00 
263,53660647696578552PB37828,64,3292.79,60000.00 
101,53360023201493888AV25600,276,7336.38,120000.00 
46,53996424853634140GE75180,349,8805.2,300000.00 
85,53228538221619399DX53187,4024,77260.47,200000.00 
46,53966581190120329EW68182,78,581.22,500000.00 
46,53602748704043228WJ60351,151,4436.27,600000.00 
85,53979554952451450CY70913,69,1017.18,200000.00 
252,53876446625039451JZ20705,890,6591.1,50000.00 
101,53599657319475338ZW25861,335,7825.4,200000.00 
101,53625976255008643NK12049,37,569.56,200000.00 
101,53143059585390746ZN74320,174,2447.97,100000.00 
85,53123417012486446EB66085,249,8050.31,200000.00 
101,53240331244707438ZV34435,961,21981.49,100000.00 
101,53199706355845122OC48631,320,7230.73,200000.00 
101,53234998357301831UV45919,21,105.6,200000.00 
101,53589930356325585BB50372,219,6683.44,200000.00 
29,53424026666300663WI13360,71,1282.44,800000.00 
85,53620198750721988UZ97193,57,1561.1,200000.00 
101,53620539669419134ZA16592,200,5267.66,100000.00 
116,53588580250960647HG69777,386,19688.52,120000.00 
46,53827333656073823UA74908,243,4504.31,300000.00 
46,53550923396466397BP33779,22,353.81,200000.00 
101,53149872920842304HJ19832,113,1872.11,60000.00 
46,53946668659297299ZC20397,163,11309.48,200000.00 
263,53762490065288951GN86183,55,661.26,5000.00 
133,53918324653080104VG89781,314,5517.42,16500.00 
101,53701690908635503DV27899,230,12719.63,200000.00 
160,53132434740504862YV47508,82,2201,95000.00 
101,53250959507978112ZO19830,89,1620.26,350000.00 
116,53358281677487848MB35222,140,3962,100000.00 
103,53392080073816860VS57390,46,1249.46,200000.00 
133,53254205395087647MH17339,60,454.13,12500.00 
133,53618707699826112KO38152,84,1100.42,13500.00 
103,53585200254743727PY44025,52,1298.97,150000.00 
133,53110837574662734AO13493,282,3873.47,9500.00 
46,53424159407321628SS94797,49,1296.4,80000.00 
133,53839196226137508BV42046,169,844.63,12000.00 
133,53600705572127094SK60819,63,438.65,9500.00 
133,53507768155434594IU22013,54,263.01,8000.00 
46,53645033711972820DC52480,1147,19482.59,250000.00 
101,53823928068282423DK46881,101,2058.7,200000.00 
29,53116066764112018JV15926,45145,464127.78,500000.00 
103,53354399454341903JJ74440,51,1739.2,100000.00 
101,53501799396185728OS54672,1036,34943.74,200000.00 
310,53623376175051050PU33917,189,3859.34,100000.00 
133,53176021683214484MO23545,67,886.51,13500.00 
133,53579192643298873YK38487,118,1426.5,16000.00 
101,53676480266391408LK25530,2022,54744.92,200000.00 
103,53476894898707921MQ47052,41,661.74,200000.00 
133,53216615290321333AA63000,36,296.21,2000.00 
133,53456085582536895VY19220,41,461.65,2000.00 
133,53860203149155390BZ86164,46,10228.17,25000.00 
133,53539973980075719OQ48250,32,89.77,2000.00 
46,53836219352234905ZV12843,352,7873.27,100000.00 
46,53503259031797719SC61678,124,2189.84,200000.00 
133,53917166685278033AD96541,62,566.51,22000.00 
46,53570378700672783KD92212,29,798.22,100000.00 
133,5394173228137569ZF29199,97,367.32,12000.00 
133,53162751282317317CB63417,90,465.43,9500.00 
46,53919735486060072UO38329,700,15781.29,300000.00 
160,53629727048234365BC24450,225,5388.42,125000.00 
106,53261303728563754LG58581,57,961.66,50000.00 
133,53746316459223356JA79413,141,2147.3,16000.00 
85,53643166318368355LD13586,121,1247.98,200000.00 
263,53957248350062288IW84671,26,190.35,10000.00 
101,53229423235711043NO54813,591,18273.7,300000.00 
103,53970571963190966BK11976,265,3765.88,200000.00 
133,53132856394083584IK41721,33,350.63,2000.00 
133,53236364125532774FM17444,27,125.37,2000.00 
133,53898893672005796RX42203,30,265.07,2000.00 
46,53475775409229789JV94599,100,2674.75,300000.00 
85,53358925768746984RM20788,64,1362,200000.00 
103,53812831825386813DL89483,890,28322.87,300000.00 
144,53450176356564580JU50097,86,3272.16,100000.00 
46,53102887606063768PT79080,9565,151287.15,300000.00 
101,53673596269500783SE28975,397,4075.08,150000.00 
133,53365807125893178IA14316,65,457.69,2000.00 
133,53383486386471333NG24680,56,564.84,2000.00 
101,53224752533794727II38700,72,949.37,10000.00 
106,53458147981334670MS98682,73,1448.83,100000.00 
133,53774998415674467UP57029,24,360,14500.00 
133,53985648478904423UD35862,60,536.89,12000.00 
133,53936896711444564XA32899,19,106.63,9500.00 
133,53531665851190964LB63070,43,368.32,8000.00 
101,53442775257555858IU66942,49,240.67,80000.00 
133,53665560819659065BX78886,133,1203.74,9000.00 
103,53716559203467993NV97311,912,6053.26,350000.00 
133,53610644626455458SE72115,45,1865.07,8000.00 
133,53971031833542464VJ81169,68,464.72,8000.00 
46,53451485949910189EG62503,816,22452.18,100000.00 
133,53108623889230466ZF82638,41,273.73,2000.00 
133,53668115201028771DX32748,23,97.04,2000.00 
101,53290313138544959JB45953,56,500.54,80000.00 
106,53138816814675442LS85795,32,175.23,200000.00 
133,53521044350862237KT80310,20,136.95,2000.00 
133,53330136293458597QA60546,25,449.96,2000.00 
133,53526690080452243WA24494,19,162.96,2000.00 
133,53711484222208049HD33218,114,1725.76,2000.00 
85,53452620116863296NS29182,104,1910.75,200000.00 
133,53129946028826920RB38081,72,628.73,2000.00 
119,53737693204718919SW82787,1690,30437.81,130800.00 
106,53823958341272086DI56253,128,1944.43,80000.00 
133,53214341970892437WN72813,51,269.84,8000.00 
133,53734988592677937AV52871,36,485.5,2000.00 
133,53394651939136940TW80505,29,282.5,2000.00 
133,53307002222991496QF79084,65,340.81,2000.00 
113,53374110761685887DQ43107,67,2352.89,25000.00 
133,53914596660133882DT21757,85,518.3,18000.00 
133,53160912141558936XK74194,134,854.24,12000.00 
133,53646497450040207RD60338,59,323.73,15000.00 
165,53588330651998326XE38635,2842,153157.13,200000.00 
46,53586848235015678LC10441,120,3695.6,200000.00 
85,53110225981949201GT83532,3306,62711.31,200000.00 
144,53313245098172955HR95828,22,495.5,81200.00 
295,53872342443403120LB76410,385,21679.04,1050000.00 
106,53461816175036085WK86856,33,698.34,40000.00 
299,53672507076130835QW84199,846,31734.31,198735.00 
40,53742412468422266YJ91963,176,4358.66,500000.00 
103,53222797831816838KW27946,84,1270.1,250000.00 
101,53269430502579799GB77068,2996,66747.13,300000.00 
79,53117491040494662QU64021,337,16571.08,500000.00 
299,53445583525671656PW66240,87,4184.54,120000.00 
133,53762936298079793CO89264,41,352.65,11000.00 
133,53916172427509627DN35417,25,344.34,20000.00 
133,53508244443514255UQ34074,41,317.95,18500.00 
133,53566046345617676XK79616,31,327.45,15000.00 
133,53945176349068409SK58102,53,488.24,2000.00 
133,53175698890207061UG46952,24,233.55,2000.00 
133,53541419299031459VZ12410,53,405.21,2000.00 
133,53121117298902847CE12277,30,203.36,2000.00 
133,53558251638338285ZD65886,102,1897.35,12000.00 
133,53875620105705442HZ99334,24,115.87,2000.00 
133,53560178266206373HC67725,99,861.57,12000.00 
133,53224963914371424UU13377,43,278.18,2000.00 
133,53663513782221313NK63490,68,1207.23,2000.00 
133,53996098550122002GE42459,63,271.17,12000.00 
133,53359962471072102OG18463,62,626.8,2000.00 
133,53800048254264423II60945,79,695.87,2000.00 
133,53143410052217820BY94773,41,146.75,2000.00 
133,53417505981658204QW18753,123,913.2,12000.00 
299,53256419239487479ZI38345,36,288.92,300000.00 
133,53117940765176686MT14125,61,297.02,2000.00 
103,53465312277407532UL64334,114,1207.52,200000.00 
133,53947416117152451QN10533,127,1135.21,2000.00 
133,53646772423086696ZV59692,174,2104.4,11000.00 
133,53917785859738794SX46564,103,707.05,13000.00 
133,53853745799258069TE29310,41,272.7,2000.00 
103,53938596742393522CQ26628,233,6812.42,200000.00 
119,53706916092753410HV12089,2206,39840.92,170000.00 
46,53201747092093430MY44348,125,4825.36,250000.00 
46,53714642244100426LQ63528,284,5215.03,108000.00 
299,53169299512506670IK99529,38,1199.93,480000.00 
133,53641273191169096OM81107,58,169.6,8000.00 
133,53243939554646988KU19718,153,940.35,8000.00 
133,53459579262480337NG89617,83,796.09,12000.00 
103,53438595788164668VZ82245,81,1646.74,300000.00 
101,53216330491501457RU29660,144,2474.82,150000.00 
46,53755401958683348SC74806,59,821.92,100000.00 
101,53928721577819221FK42413,315,11425.68,200000.00 
133,53822989234856120UH61519,83,508.38,8000.00 
46,53323458133943425LI66990,427,11278.66,150000.00 
46,53956348279009407PX39669,429,10806.08,200000.00 
191,53946988820240498MX19619,235,9119.43,21100.00 
203,53423713001863722PC78836,367,17556.7,30000.00 
194,53378030768712443US45230,30,784.47,15400.00 
101,53134838085132673IT99275,3276,80524.1,200000.00 
297,53136275556953347BS67503,263,15038.54,100000.00 
101,53342759472956770TR88463,6452,175909.23,200000.00 
133,53905485301033265UH61665,97,888.09,15000.00 
133,53357709732789574HL59053,12,45.13,9000.00 
133,53682374527121025IJ58736,49,158.18,13500.00 
133,53330674843785338ET32169,76,697,9000.00 
133,53999710989228694NJ75605,97,606.32,14000.00 
46,53134511404273342KZ48253,2342,57944.91,200000.00 
299,53164570298577481RY48127,21,114.36,200000.00 
299,53926541776808570RV83617,21,100.1,14160.00 
101,53517356518993341WB86589,111,1311.91,300000.00 
133,53870955955417999GG29191,168,2740.45,15000.00 
133,53337655848464781NR31602,96,890.72,12000.00 
191,53811514428500276IY71592,32,154.05,100000.00 
133,53728134211533455ZX31690,121,1017.67,12000.00 
